submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,7 Day Average
3/5/2020,WA,70,,,31,,10,,,0,,9.86
3/6/2020,WA,79,,,9,,11,,,1,,11.14
3/7/2020,WA,102,,,23,,16,,,5,,13.57
3/8/2020,WA,136,,,34,,18,,,2,,17.86
3/9/2020,WA,162,,,26,,21,,,3,,20.57
3/10/2020,WA,267,,,105,,24,,,3,,34.29
3/11/2020,WA,366,,,99,,29,,,5,,46.71
3/12/2020,WA,457,,,91,,31,,,2,,55.29
3/13/2020,WA,568,,,111,,37,,,6,,69.86
3/14/2020,WA,642,,,74,,40,,,3,,77.14
3/15/2020,WA,708,,,66,,42,,,2,,81.71
3/16/2020,WA,769,,,61,,42,,,0,,86.71
3/17/2020,WA,930,,,161,,47,,,5,,94.71
3/18/2020,WA,"1,187",,,257,,66,,,19,,117.29
3/19/2020,WA,"1,376",,,189,,74,,,8,,131.29
3/20/2020,WA,"1,524",,,148,,83,,,9,,136.57
3/21/2020,WA,"1,793",,,269,,94,,,11,,164.43
3/22/2020,WA,"1,996",,,203,,95,,,1,,184.00
3/23/2020,WA,"2,221",,,225,,110,,,15,,207.43
3/24/2020,WA,"2,469",,,248,,123,,,13,,219.86
3/25/2020,WA,"2,580",,,111,,132,,,9,,199.00
3/26/2020,WA,"3,207",,,627,,147,,,15,,261.57
3/27/2020,WA,"3,723",,,516,,175,,,28,,314.14
3/28/2020,WA,"4,310",,,587,,189,,,14,,359.57
3/29/2020,WA,"4,506",,,196,,189,,,0,,358.57
3/30/2020,WA,"4,896",,,390,,195,,,6,,382.14
3/31/2020,WA,"4,896",,,0,,195,,,0,,346.71
4/1/2020,WA,"5,319",,,423,,246,,,51,,391.29
4/2/2020,WA,"5,683",,,364,,261,,,15,,353.71
4/3/2020,WA,"6,966",,,"1,283",,284,,,23,,463.29
4/4/2020,WA,"7,591",,,625,,310,,,26,,468.71
4/5/2020,WA,"6,973",,,-618,,337,,,27,,352.43
4/6/2020,WA,"7,318",,,345,,371,,,34,,346.00
4/7/2020,WA,"8,682",,,"1,364",,394,,,23,,540.86
4/8/2020,WA,"9,097",,,415,,420,,,26,,539.71
4/9/2020,WA,"9,608",,,511,,445,,,25,,560.71
4/10/2020,WA,"9,887",,,279,,475,,,30,,417.29
4/11/2020,WA,"10,224",,,337,,491,,,16,,376.14
4/12/2020,WA,"10,411",,,187,,508,,,17,,491.14
4/13/2020,WA,"10,538",,,127,,508,,,0,,460.00
4/14/2020,WA,"10,694",,,156,,546,,,38,,287.43
4/15/2020,WA,"10,783",,,89,,567,,,21,,240.86
4/16/2020,WA,"11,152",,,369,,583,,,16,,220.57
4/17/2020,WA,"11,445",,,293,,603,,,20,,222.57
4/18/2020,WA,"11,802",,,357,,624,,,21,,225.43
4/19/2020,WA,"11,790",,,-12,0,635,,,11,0,197.00
4/20/2020,WA,"12,085",,,295,0,652,,,17,0,221.00
4/21/2020,WA,"12,282",,,197,0,682,,,30,0,226.86
4/22/2020,WA,"12,494",,,212,0,692,,,10,0,244.43
4/23/2020,WA,"12,753",,,259,0,711,,,19,0,228.71
4/24/2020,WA,"12,977",,,224,0,723,,,12,0,218.86
4/25/2020,WA,"13,319",,,342,0,738,,,15,0,216.71
4/26/2020,WA,"13,521",,,202,0,749,,,11,0,247.29
4/27/2020,WA,"13,686",,,165,0,765,,,16,0,228.71
4/28/2020,WA,"13,842",,,156,0,786,,,21,0,222.86
4/29/2020,WA,"14,070",,,228,0,801,,,15,0,225.14
4/30/2020,WA,"14,327",,,257,0,814,,,13,0,224.86
5/1/2020,WA,"14,637",,,310,0,824,,,10,0,237.14
5/2/2020,WA,"15,003",,,366,0,830,,,6,0,240.57
5/3/2020,WA,"15,185",,,182,0,834,,,4,0,237.71
5/4/2020,WA,"15,462",,,277,0,841,,,7,0,253.71
5/5/2020,WA,"15,594",,,132,0,862,,,21,0,250.29
5/6/2020,WA,"15,905",,,311,0,870,,,8,0,262.14
5/7/2020,WA,"16,231",,,326,0,891,,,21,0,272.00
5/8/2020,WA,"16,388",,,157,0,905,,,14,0,250.14
5/9/2020,WA,"16,674",,,286,0,921,,,16,0,238.71
5/10/2020,WA,"16,891",,,217,0,931,,,10,0,243.71
5/11/2020,WA,"17,122",,,231,0,945,,,14,0,237.14
5/12/2020,WA,"17,330",,,208,0,962,,,17,0,248.00
5/13/2020,WA,"17,512",,,182,0,975,,,13,0,229.57
5/14/2020,WA,"17,773",,,261,0,983,,,8,0,220.29
5/15/2020,WA,"17,951",,,178,0,992,,,9,0,223.29
5/16/2020,WA,"18,287",,,336,0,"1,000",,,8,0,230.43
5/17/2020,WA,"18,433",,,146,0,"1,001",,,1,0,220.29
5/18/2020,WA,"18,611",,,178,0,"1,002",,,1,0,212.71
5/19/2020,WA,"18,811",,,200,0,"1,031",,,29,0,211.57
5/20/2020,WA,"18,971",,,160,0,"1,037",,,6,0,208.43
5/21/2020,WA,"19,117",,,146,0,"1,044",,,7,0,192.00
5/22/2020,WA,"19,265",,,148,0,"1,050",,,6,0,187.71
5/23/2020,WA,"19,585",,,320,0,"1,057",,,7,0,185.43
5/24/2020,WA,"19,828",,,243,0,"1,061",,,4,0,199.29
5/25/2020,WA,"20,065",,,237,0,"1,070",,,9,0,207.71
5/26/2020,WA,"20,181",,,116,0,"1,078",,,8,0,195.71
5/27/2020,WA,"20,406",,,225,0,"1,095",,,17,0,205.00
5/28/2020,WA,"20,764",,,358,0,"1,106",,,11,0,235.29
5/29/2020,WA,"21,071",,,307,0,"1,111",,,5,0,258.00
5/30/2020,WA,"21,349",,,278,0,"1,118",,,7,0,252.00
5/31/2020,WA,"21,702",,,353,0,"1,118",,,0,0,267.71
6/1/2020,WA,"21,977",,,275,0,"1,124",,,6,0,273.14
6/2/2020,WA,"22,157",,,180,0,"1,129",,,5,0,282.29
6/3/2020,WA,"22,484",,,327,0,"1,135",,,6,0,296.86
6/4/2020,WA,"22,729",,,245,0,"1,138",,,3,0,280.71
6/5/2020,WA,"22,993",,,264,0,"1,149",,,11,0,274.57
6/6/2020,WA,"23,422",,,429,0,"1,153",,,4,0,296.14
6/7/2020,WA,"23,729",,,307,0,"1,159",,,6,0,289.57
6/8/2020,WA,"24,041",,,312,0,"1,161",,,2,0,294.86
6/9/2020,WA,"24,354",,,313,0,"1,176",,,15,0,313.86
6/10/2020,WA,"24,642",,,288,0,"1,190",,,14,0,308.29
6/11/2020,WA,"24,779",,,137,0,"1,194",,,4,0,292.86
6/12/2020,WA,"25,171",,,392,0,"1,204",,,10,0,311.14
6/13/2020,WA,"25,538",,,367,0,"1,213",,,9,0,302.29
6/14/2020,WA,"25,834",,,296,0,"1,217",,,4,0,300.71
6/15/2020,WA,"26,158",,,324,0,"1,221",,,4,0,302.43
6/16/2020,WA,"26,531",,,373,0,"1,231",,,10,0,311.00
6/17/2020,WA,"26,784",,,253,0,"1,226",,,-5,0,306.00
6/18/2020,WA,"27,192",,,408,0,"1,245",,,19,0,344.71
6/19/2020,WA,"27,601",,,409,0,"1,255",,,10,0,347.14
6/20/2020,WA,"28,225",,,624,0,"1,265",,,10,0,383.86
6/21/2020,WA,"28,680",,,455,0,"1,270",,,5,0,406.57
6/22/2020,WA,"28,870",,,190,0,"1,276",,,6,0,387.43
6/23/2020,WA,"29,386",,,516,0,"1,284",,,8,0,407.86
6/24/2020,WA,"29,869",,,483,0,"1,293",,,9,0,440.71
6/25/2020,WA,"30,367",,,498,0,"1,300",,,7,0,453.57
6/26/2020,WA,"30,855",,,488,0,"1,304",,,4,0,464.86
6/27/2020,WA,"31,404",,,549,0,"1,310",,,6,0,454.14
6/28/2020,WA,"31,752",,,348,0,"1,310",,,0,0,438.86
6/29/2020,WA,"32,253",,,501,0,"1,320",,,10,0,483.29
6/30/2020,WA,"32,824",,,571,0,"1,332",,,12,0,491.14
7/1/2020,WA,"33,435",,,611,0,"1,339",,,7,0,509.43
7/2/2020,WA,"34,151",,,716,0,"1,342",,,3,0,540.57
7/3/2020,WA,"34,778",,,627,0,"1,352",,,10,0,560.43
7/4/2020,WA,"35,247",,,469,0,"1,354",,,2,0,549.00
7/5/2020,WA,"35,898",,,651,0,"1,359",,,5,0,592.29
7/6/2020,WA,"36,985",,,"1,087",0,"1,370",,,11,0,676.00
7/7/2020,WA,"37,420",,,435,0,"1,384",,,14,0,656.57
7/8/2020,WA,"37,941",,,521,0,"1,394",,,10,0,643.71
7/9/2020,WA,"38,581",,,640,0,"1,409",,,15,0,632.86
7/10/2020,WA,"39,218",,,637,0,"1,424",,,15,0,634.29
7/11/2020,WA,"39,218",,,0,0,"1,424",,,0,0,567.29
7/12/2020,WA,"40,656",,,"1,438",0,"1,438",,,14,0,679.71
7/13/2020,WA,"41,757",,,"1,101",0,"1,399",,,-39,0,681.71
7/14/2020,WA,"42,304",,,547,0,"1,404",,,5,0,697.71
7/15/2020,WA,"43,046",,,742,0,"1,421",,,17,0,729.29
7/16/2020,WA,"44,313",,,"1,267",0,"1,427",,,6,0,818.86
7/17/2020,WA,"45,067",,,754,0,"1,434",,,7,0,835.57
1/22/2020,KY,0,,,0,,0,,,0,,0.00
1/23/2020,KY,0,,,0,,0,,,0,,0.00
1/24/2020,KY,0,,,0,,0,,,0,,0.00
1/25/2020,KY,0,,,0,,0,,,0,,0.00
1/26/2020,KY,0,,,0,,0,,,0,,0.00
1/27/2020,KY,0,,,0,,0,,,0,,0.00
1/28/2020,KY,0,,,0,,0,,,0,,0.00
1/29/2020,KY,0,,,0,,0,,,0,,0.00
1/30/2020,KY,0,,,0,,0,,,0,,0.00
1/31/2020,KY,0,,,0,,0,,,0,,0.00
2/1/2020,KY,0,,,0,,0,,,0,,0.00
2/2/2020,KY,0,,,0,,0,,,0,,0.00
2/3/2020,KY,0,,,0,,0,,,0,,0.00
2/4/2020,KY,0,,,0,,0,,,0,,0.00
2/5/2020,KY,0,,,0,,0,,,0,,0.00
2/6/2020,KY,0,,,0,,0,,,0,,0.00
2/7/2020,KY,0,,,0,,0,,,0,,0.00
2/8/2020,KY,0,,,0,,0,,,0,,0.00
2/9/2020,KY,0,,,0,,0,,,0,,0.00
2/10/2020,KY,0,,,0,,0,,,0,,0.00
2/11/2020,KY,0,,,0,,0,,,0,,0.00
2/12/2020,KY,0,,,0,,0,,,0,,0.00
2/13/2020,KY,0,,,0,,0,,,0,,0.00
2/14/2020,KY,0,,,0,,0,,,0,,0.00
2/15/2020,KY,0,,,0,,0,,,0,,0.00
2/16/2020,KY,0,,,0,,0,,,0,,0.00
2/17/2020,KY,0,,,0,,0,,,0,,0.00
2/18/2020,KY,0,,,0,,0,,,0,,0.00
2/19/2020,KY,0,,,0,,0,,,0,,0.00
2/20/2020,KY,0,,,0,,0,,,0,,0.00
2/21/2020,KY,0,,,0,,0,,,0,,0.00
2/22/2020,KY,0,,,0,,0,,,0,,0.00
2/23/2020,KY,0,,,0,,0,,,0,,0.00
2/24/2020,KY,0,,,0,,0,,,0,,0.00
2/25/2020,KY,0,,,0,,0,,,0,,0.00
2/26/2020,KY,0,,,0,,0,,,0,,0.00
2/27/2020,KY,0,,,0,,0,,,0,,0.00
2/28/2020,KY,0,,,0,,0,,,0,,0.00
2/29/2020,KY,0,,,0,,0,,,0,,0.00
3/1/2020,KY,0,,,0,,0,,,0,,0.00
3/2/2020,KY,0,,,0,,0,,,0,,0.00
3/3/2020,KY,0,,,0,,0,,,0,,0.00
3/4/2020,KY,0,,,0,,0,,,0,,0.00
3/5/2020,KY,0,,,0,,0,,,0,,0.00
3/6/2020,KY,0,,,0,,0,,,0,,0.00
3/7/2020,KY,1,,,1,,0,,,0,,0.14
3/8/2020,KY,1,,,0,,0,,,0,,0.14
3/9/2020,KY,1,,,0,,0,,,0,,0.14
3/10/2020,KY,4,,,3,,0,,,0,,0.57
3/11/2020,KY,4,,,0,,0,,,0,,0.57
3/12/2020,KY,11,,,7,,0,,,0,,1.57
3/13/2020,KY,11,,,0,,0,,,0,,1.57
3/14/2020,KY,15,,,4,,0,,,0,,2.00
3/15/2020,KY,20,,,5,,0,,,0,,2.71
3/16/2020,KY,22,,,2,,0,,,0,,3.00
3/17/2020,KY,26,,,4,,0,,,0,,3.14
3/18/2020,KY,35,,,9,,1,,,1,,4.43
3/19/2020,KY,43,,,8,,2,,,1,,4.57
3/20/2020,KY,48,,,5,,2,,,0,,5.29
3/21/2020,KY,87,,,39,,3,,,1,,10.29
3/22/2020,KY,103,,,16,,3,,,0,,11.86
3/23/2020,KY,124,,,21,,4,,,1,,14.57
3/24/2020,KY,163,,,39,,4,,,0,,19.57
3/25/2020,KY,198,,,35,,5,,,1,,23.29
3/26/2020,KY,248,,,50,,5,,,0,,29.29
3/27/2020,KY,302,,,54,,8,,,3,,36.29
3/28/2020,KY,394,,,92,,9,,,1,,43.86
3/29/2020,KY,439,,,45,,9,,,0,,48.00
3/30/2020,KY,480,,,41,,11,,,2,,50.86
3/31/2020,KY,591,,,111,,18,,,7,,61.14
4/1/2020,KY,680,,,89,,20,,,2,,68.86
4/2/2020,KY,770,,,90,,31,,,11,,74.57
4/3/2020,KY,831,,,61,,37,,,6,,75.57
4/4/2020,KY,917,,,86,,40,,,3,,74.71
4/5/2020,KY,955,,,38,,45,,,5,,73.71
4/6/2020,KY,"1,008",,,53,,59,,,14,,75.43
4/7/2020,KY,"1,149",,,141,,65,,,6,,79.71
4/8/2020,KY,"1,346",,,197,,73,,,8,,95.14
4/9/2020,KY,"1,452",,,106,,79,,,6,,97.43
4/10/2020,KY,"1,693",,,241,,90,,,11,,123.14
4/11/2020,KY,"1,840",,,147,,94,,,4,,131.86
4/12/2020,KY,"1,963",,,123,,97,,,3,,144.00
4/13/2020,KY,"2,048",,,85,,104,,,7,,148.57
4/14/2020,KY,"2,210",,,162,,115,,,11,,151.57
4/15/2020,KY,"2,291",,,81,,122,,,7,,135.00
4/16/2020,KY,"2,429",,,138,,129,,,7,,139.57
4/17/2020,KY,"2,522",,,93,,137,,,8,,118.43
4/18/2020,KY,"2,707",,,185,,144,,,7,,123.86
4/19/2020,KY,"2,960","2,960",0,253,0,148,148,0,4,0,142.43
4/20/2020,KY,"3,050",,,90,,154,,,6,,143.14
4/21/2020,KY,"3,192","3,192",0,142,0,171,171,0,17,0,140.29
4/22/2020,KY,"3,373","3,373",0,181,0,185,185,0,14,0,154.57
4/23/2020,KY,"3,481","3,481",0,108,0,191,191,0,6,0,150.29
4/24/2020,KY,"3,779","3,779",0,298,0,200,200,0,9,0,179.57
4/25/2020,KY,"3,905","3,905",0,126,0,205,205,0,5,0,171.14
4/26/2020,KY,"4,074","4,074",0,169,0,208,208,0,3,0,159.14
4/27/2020,KY,"4,146","4,146",0,72,0,213,213,0,5,0,156.57
4/28/2020,KY,"4,375","4,375",0,229,0,225,225,0,12,0,169.00
4/29/2020,KY,"4,539","4,539",0,164,0,235,235,0,10,0,166.57
4/30/2020,KY,"4,708","4,708",0,169,0,240,240,0,5,0,175.29
5/1/2020,KY,"4,879","4,879",0,171,0,248,248,0,8,0,157.14
5/2/2020,KY,"4,879","4,879",0,0,0,248,248,0,0,0,139.14
5/3/2020,KY,"5,130","5,130",0,251,0,253,253,0,5,0,150.86
5/4/2020,KY,"5,245","5,245",0,115,0,261,261,0,8,0,157.00
5/5/2020,KY,"5,822","5,822",0,577,0,275,275,0,14,0,206.71
5/6/2020,KY,"5,934","5,934",0,112,0,283,283,0,8,0,199.29
5/7/2020,KY,"6,129","6,129",0,195,0,294,294,0,11,0,203.00
5/8/2020,KY,"6,288","6,288",0,159,0,298,298,0,4,0,201.29
5/9/2020,KY,"6,440","6,440",0,152,0,304,304,0,6,0,223.00
5/10/2020,KY,"6,440","6,440",0,0,0,304,304,0,0,0,187.14
5/11/2020,KY,"6,677","6,677",0,237,0,311,311,0,7,0,204.57
5/12/2020,KY,"6,853","6,853",0,176,0,321,321,0,10,0,147.29
5/13/2020,KY,"7,080","7,080",0,227,0,326,326,0,5,0,163.71
5/14/2020,KY,"7,225","7,225",0,145,0,328,328,0,2,0,156.57
5/15/2020,KY,"7,444","7,444",0,219,0,332,332,0,4,0,165.14
5/16/2020,KY,"7,688","7,688",0,244,0,334,334,0,2,0,178.29
5/17/2020,KY,"7,688","7,688",0,0,0,334,334,0,0,0,178.29
5/18/2020,KY,"7,935","7,935",0,247,0,346,346,0,12,0,179.71
5/19/2020,KY,"8,069","8,069",0,134,0,366,366,0,20,0,173.71
5/20/2020,KY,"8,167","8,167",0,98,0,376,375,1,10,1,155.29
5/21/2020,KY,"8,286","8,175",111,119,111,386,385,1,10,0,151.57
5/22/2020,KY,"8,426","8,305",121,140,10,391,390,1,5,0,140.29
5/23/2020,KY,"8,571","8,451",120,145,-1,391,390,1,0,0,126.14
5/24/2020,KY,"8,571","8,451",120,0,0,391,390,1,0,0,126.14
5/25/2020,KY,"8,571","8,451",120,0,0,391,390,1,0,0,90.86
5/26/2020,KY,"8,951","8,800",151,380,31,394,393,1,3,0,126.00
5/27/2020,KY,"9,077","8,924",153,126,2,400,399,1,6,0,130.00
5/28/2020,KY,"9,184","9,028",156,107,3,409,408,1,9,0,128.29
5/29/2020,KY,"9,464","9,303",161,280,5,418,417,1,9,0,148.29
5/30/2020,KY,"9,704","9,537",167,240,6,431,430,1,13,0,161.86
5/31/2020,KY,"9,704","9,537",167,0,0,431,430,1,0,0,161.86
6/1/2020,KY,"10,046","9,853",193,342,26,439,438,1,8,0,210.71
6/2/2020,KY,"10,185","9,970",215,139,22,442,441,1,3,0,176.29
6/3/2020,KY,"10,410","10,192",218,225,3,450,449,1,8,0,190.43
6/4/2020,KY,"10,705","10,479",226,295,8,458,456,2,8,1,217.29
6/5/2020,KY,"10,977","10,734",243,272,17,466,465,1,8,-1,216.14
6/6/2020,KY,"11,287","11,031",256,310,13,470,468,2,4,1,226.14
6/7/2020,KY,"11,287","11,031",256,0,0,470,468,2,0,0,226.14
6/8/2020,KY,"11,476","11,212",264,189,8,472,470,2,2,0,204.29
6/9/2020,KY,"11,708","11,419",289,232,25,477,475,2,5,0,217.57
6/10/2020,KY,"11,883","11,576",307,175,18,484,482,2,7,0,210.43
6/11/2020,KY,"11,945","11,637",308,62,1,493,491,2,9,0,177.14
6/12/2020,KY,"12,166","11,850",316,221,8,497,495,2,4,0,169.86
6/13/2020,KY,"12,445","12,125",320,279,4,499,497,2,2,0,165.43
6/14/2020,KY,"12,445","12,125",320,0,0,499,497,2,0,0,165.43
6/15/2020,KY,"12,647","12,326",321,202,1,505,503,2,6,0,167.29
6/16/2020,KY,"12,829","12,490",339,182,18,512,510,2,7,0,160.14
6/17/2020,KY,"12,995","12,646",349,166,10,518,516,2,6,0,158.86
6/18/2020,KY,"13,197","12,846",351,202,2,520,518,2,2,0,178.86
6/19/2020,KY,"13,454","13,097",357,257,6,522,519,3,2,1,184.00
6/20/2020,KY,"13,630","13,253",377,176,20,524,521,3,2,0,169.29
6/21/2020,KY,"13,750","13,369",381,120,4,526,523,3,2,0,186.43
6/22/2020,KY,"13,839","13,449",390,89,9,526,522,4,0,1,170.29
6/23/2020,KY,"14,141","13,736",405,302,15,537,533,4,11,0,187.43
6/24/2020,KY,"14,363","13,937",426,222,21,538,534,4,1,0,195.43
6/25/2020,KY,"14,617","14,182",435,254,9,546,542,4,8,0,202.86
6/26/2020,KY,"14,859","14,401",458,242,23,553,550,3,7,-1,200.71
6/27/2020,KY,"15,167","14,669",498,308,40,554,551,3,1,0,219.57
6/28/2020,KY,"15,232","14,732",500,65,2,558,555,3,4,0,211.71
6/29/2020,KY,"15,347","14,835",512,115,12,560,557,3,2,0,215.43
6/30/2020,KY,"15,624","15,090",534,277,22,565,561,4,5,1,211.86
7/1/2020,KY,"15,842","15,286",556,218,22,572,568,4,7,0,211.29
7/2/2020,KY,"16,079","16,079",571,237,15,581,581,4,9,0,208.86
7/3/2020,KY,"16,376","15,781",595,297,24,585,581,4,4,0,216.71
7/4/2020,KY,"16,376","15,781",595,0,0,585,581,4,0,0,172.71
7/5/2020,KY,"16,376","15,781",595,0,0,585,581,4,0,0,163.43
7/6/2020,KY,"17,152","16,525",627,776,32,593,589,4,8,0,257.86
7/7/2020,KY,"17,519","16,864",655,367,28,602,598,4,9,0,270.71
7/8/2020,KY,"17,919","17,202",717,400,62,608,604,4,6,0,296.71
7/9/2020,KY,"18,245","17,491",754,326,37,612,608,4,4,0,309.43
7/10/2020,KY,"18,670","17,890",780,425,26,620,616,4,8,0,327.71
7/11/2020,KY,"19,121","18,307",814,451,34,622,618,4,2,0,392.14
7/12/2020,KY,"19,389","18,562",827,268,13,625,621,4,3,0,430.43
7/13/2020,KY,"19,653","18,824",829,264,2,629,625,4,4,0,357.29
7/14/2020,KY,"20,223","19,349",874,570,45,635,631,4,6,0,386.29
7/15/2020,KY,"20,677","19,737",940,454,66,645,641,4,10,0,394.00
7/16/2020,KY,"21,083","20,118",965,406,25,650,646,4,5,0,405.43
7/17/2020,KY,"21,605","20,607",998,522,33,658,653,5,8,1,419.29
1/22/2020,WY,0,,,0,,0,,,0,,0.00
1/23/2020,WY,0,,,0,,0,,,0,,0.00
1/24/2020,WY,0,,,0,,0,,,0,,0.00
1/25/2020,WY,0,,,0,,0,,,0,,0.00
1/26/2020,WY,0,,,0,,0,,,0,,0.00
1/27/2020,WY,0,,,0,,0,,,0,,0.00
1/28/2020,WY,0,,,0,,0,,,0,,0.00
1/29/2020,WY,0,,,0,,0,,,0,,0.00
1/30/2020,WY,0,,,0,,0,,,0,,0.00
1/31/2020,WY,0,,,0,,0,,,0,,0.00
2/1/2020,WY,0,,,0,,0,,,0,,0.00
2/2/2020,WY,0,,,0,,0,,,0,,0.00
2/3/2020,WY,0,,,0,,0,,,0,,0.00
2/4/2020,WY,0,,,0,,0,,,0,,0.00
2/5/2020,WY,0,,,0,,0,,,0,,0.00
2/6/2020,WY,0,,,0,,0,,,0,,0.00
2/7/2020,WY,0,,,0,,0,,,0,,0.00
2/8/2020,WY,0,,,0,,0,,,0,,0.00
2/9/2020,WY,0,,,0,,0,,,0,,0.00
2/10/2020,WY,0,,,0,,0,,,0,,0.00
2/11/2020,WY,0,,,0,,0,,,0,,0.00
2/12/2020,WY,0,,,0,,0,,,0,,0.00
2/13/2020,WY,0,,,0,,0,,,0,,0.00
2/14/2020,WY,0,,,0,,0,,,0,,0.00
2/15/2020,WY,0,,,0,,0,,,0,,0.00
2/16/2020,WY,0,,,0,,0,,,0,,0.00
2/17/2020,WY,0,,,0,,0,,,0,,0.00
2/18/2020,WY,0,,,0,,0,,,0,,0.00
2/19/2020,WY,0,,,0,,0,,,0,,0.00
2/20/2020,WY,0,,,0,,0,,,0,,0.00
2/21/2020,WY,0,,,0,,0,,,0,,0.00
2/22/2020,WY,0,,,0,,0,,,0,,0.00
2/23/2020,WY,0,,,0,,0,,,0,,0.00
2/24/2020,WY,0,,,0,,0,,,0,,0.00
2/25/2020,WY,0,,,0,,0,,,0,,0.00
2/26/2020,WY,0,,,0,,0,,,0,,0.00
2/27/2020,WY,0,,,0,,0,,,0,,0.00
2/28/2020,WY,0,,,0,,0,,,0,,0.00
2/29/2020,WY,0,,,0,,0,,,0,,0.00
3/1/2020,WY,0,,,0,,0,,,0,,0.00
3/2/2020,WY,0,,,0,,0,,,0,,0.00
3/3/2020,WY,0,,,0,,0,,,0,,0.00
3/4/2020,WY,0,,,0,,0,,,0,,0.00
3/5/2020,WY,0,,,0,,0,,,0,,0.00
3/6/2020,WY,0,,,0,,0,,,0,,0.00
3/7/2020,WY,0,,,0,,0,,,0,,0.00
3/8/2020,WY,0,,,0,,0,,,0,,0.00
3/9/2020,WY,0,,,0,,0,,,0,,0.00
3/10/2020,WY,0,,,0,,0,,,0,,0.00
3/11/2020,WY,0,,,0,,0,,,0,,0.00
3/12/2020,WY,1,,,1,,0,,,0,,0.14
3/13/2020,WY,1,,,0,,0,,,0,,0.14
3/14/2020,WY,2,,,1,,0,,,0,,0.29
3/15/2020,WY,3,,,1,,0,,,0,,0.43
3/16/2020,WY,3,,,0,,0,,,0,,0.43
3/17/2020,WY,11,,,8,,0,,,0,,1.57
3/18/2020,WY,16,,,5,,0,,,0,,2.29
3/19/2020,WY,18,,,2,,0,,,0,,2.43
3/20/2020,WY,22,,,4,,0,,,0,,3.00
3/21/2020,WY,24,,,2,,0,,,0,,3.14
3/22/2020,WY,24,,,0,,0,,,0,,3.00
3/23/2020,WY,26,,,2,,0,,,0,,3.29
3/24/2020,WY,30,,,4,,0,,,0,,2.71
3/25/2020,WY,44,,,14,,0,,,0,,4.00
3/26/2020,WY,55,,,11,,0,,,0,,5.29
3/27/2020,WY,73,,,18,,0,,,0,,7.29
3/28/2020,WY,84,,,11,,0,,,0,,8.57
3/29/2020,WY,87,,,3,,0,,,0,,9.00
3/30/2020,WY,95,,,8,,0,,,0,,9.86
3/31/2020,WY,120,,,25,,0,,,0,,12.86
4/1/2020,WY,137,,,17,,0,,,0,,13.29
4/2/2020,WY,150,,,13,,0,,,0,,13.57
4/3/2020,WY,166,,,16,,0,,,0,,13.29
4/4/2020,WY,187,,,21,,0,,,0,,14.71
4/5/2020,WY,200,,,13,,0,,,0,,16.14
4/6/2020,WY,212,,,12,,0,,,0,,16.71
4/7/2020,WY,221,,,9,,0,,,0,,14.43
4/8/2020,WY,230,,,9,,0,,,0,,13.29
4/9/2020,WY,239,,,9,,0,,,0,,12.71
4/10/2020,WY,253,,,14,,0,,,0,,12.43
4/11/2020,WY,261,,,8,,0,,,0,,10.57
4/12/2020,WY,270,,,9,,0,,,0,,10.00
4/13/2020,WY,373,275,98,103,98,1,,,1,,23.00
4/14/2020,WY,494,393,101,121,3,1,,,0,,39.00
4/15/2020,WY,393,288,105,-101,4,2,2,0,1,0,23.29
4/16/2020,WY,401,296,105,8,0,2,2,0,0,0,23.14
4/17/2020,WY,412,305,107,11,2,2,2,0,0,0,22.71
4/18/2020,WY,423,310,113,11,6,2,2,0,0,0,23.14
4/19/2020,WY,426,313,113,3,0,2,2,0,0,0,22.29
4/20/2020,WY,428,317,111,2,-2,2,2,0,0,0,7.86
4/21/2020,WY,441,322,119,13,8,6,6,0,4,0,-7.57
4/22/2020,WY,447,326,121,6,2,6,6,0,0,0,7.71
4/23/2020,WY,453,332,121,6,0,7,7,0,1,0,7.43
4/24/2020,WY,473,349,124,20,3,7,7,0,0,0,8.71
4/25/2020,WY,491,362,129,18,5,7,7,0,0,0,9.71
4/26/2020,WY,502,370,132,11,3,7,7,0,0,0,10.86
4/27/2020,WY,520,389,131,18,-1,7,7,0,0,0,13.14
4/28/2020,WY,536,396,140,16,9,7,7,0,0,0,13.57
4/29/2020,WY,544,404,140,8,0,7,7,0,0,0,13.86
4/30/2020,WY,559,415,144,15,4,7,7,0,0,0,15.14
5/1/2020,WY,566,420,146,7,2,7,7,0,0,0,13.29
5/2/2020,WY,579,429,150,13,4,7,7,0,0,0,12.57
5/3/2020,WY,586,435,151,7,1,7,7,0,0,0,12.00
5/4/2020,WY,596,444,152,10,1,7,7,0,0,0,10.86
5/5/2020,WY,604,452,152,8,0,7,7,0,0,0,9.71
5/6/2020,WY,631,479,152,27,0,7,7,0,0,0,12.43
5/7/2020,WY,635,483,152,4,0,7,7,0,0,0,10.86
5/8/2020,WY,644,490,154,9,2,7,7,0,0,0,11.14
5/9/2020,WY,653,495,158,9,4,7,7,0,0,0,10.57
5/10/2020,WY,662,504,158,9,0,7,7,0,0,0,10.86
5/11/2020,WY,669,510,159,7,1,7,7,0,0,0,10.43
5/12/2020,WY,675,513,162,6,3,7,7,0,0,0,10.14
5/13/2020,WY,688,523,165,13,3,7,7,0,0,0,8.14
5/14/2020,WY,701,529,172,13,7,7,7,0,0,0,9.43
